fromnode,tonode,clientID,a,budget,clientRatio
74,12,5,12,44.69,3.7241666666666666
74,12,6,5,15.28,3.056
74,12,7,11,32.96,2.9963636363636366
74,12,8,20,54.11,2.7055
74,12,9,5,12.81,2.5620000000000003
74,12,10,19,48.32,2.5431578947368423
74,12,11,15,31.61,2.1073333333333335
74,12,12,20,42.06,2.103
74,12,13,12,21.56,1.7966666666666666
74,12,14,7,11.96,1.7085714285714286
74,12,15,2,2.45,1.225
74,12,16,2,1.13,0.565
74,12,17,1,0.32,0.32
74,12,18,8,2.41,0.30125
74,12,19,11,2.54,0.23090909090909092
74,19,0,5,21.76,4.352
74,19,1,10,42.29,4.229
74,19,2,2,8.05,4.025
74,19,3,8,30.8,3.85
74,19,4,4,15.39,3.8475
74,19,5,17,64.04,3.7670588235294122
74,19,6,10,35.14,3.5140000000000002
74,19,7,11,36.17,3.2881818181818185
74,19,8,5,16.18,3.2359999999999998
74,19,9,18,57.39,3.1883333333333335
74,19,10,5,15.22,3.044
74,19,11,14,39.77,2.8407142857142857
74,19,12,19,45.58,2.3989473684210525
74,19,13,4,6.81,1.7025
74,19,14,9,15.1,1.6777777777777778
74,19,15,8,13.2,1.65
74,19,16,5,6.62,1.324
74,19,17,9,3.98,0.44222222222222224
74,19,18,11,4.73,0.43000000000000005
74,19,19,20,7.33,0.3665
74,41,0,10,35.01,3.501
74,41,1,11,37.3,3.3909090909090907
74,41,2,3,9.52,3.1733333333333333
74,41,3,8,24.54,3.0675
74,41,4,9,24.93,2.77
74,41,5,14,38.5,2.75
74,41,6,10,27.45,2.745
74,41,7,11,28.29,2.571818181818182
74,41,8,18,45.45,2.5250000000000004
74,41,9,3,6.78,2.2600000000000002
74,41,10,7,15.77,2.2528571428571427
74,41,11,10,22.43,2.243
74,41,12,13,28.6,2.2
74,41,13,16,31.46,1.96625
74,41,14,15,24.15,1.6099999999999999
74,41,15,15,21.56,1.4373333333333334
74,41,16,12,8.33,0.6941666666666667
74,41,17,11,4.57,0.41545454545454547
74,41,18,19,7.4,0.38947368421052636
74,41,19,7,1.23,0.1757142857142857
74,46,0,2,11.72,5.86
74,46,1,9,49.31,5.478888888888889
74,46,2,11,58.34,5.303636363636364
74,46,3,3,14.89,4.963333333333334
74,46,4,8,34.81,4.35125
74,46,5,1,4.03,4.03
74,46,6,17,68.39,4.022941176470589
74,46,7,1,3.97,3.97
74,46,8,6,23.38,3.8966666666666665
74,46,9,13,49.39,3.7992307692307694
74,46,10,9,30.37,3.3744444444444444
74,46,11,19,42.42,2.2326315789473683
74,46,12,20,37.83,1.8915
74,46,13,7,11.57,1.6528571428571428
74,46,14,1,1.48,1.48
74,46,15,15,21.17,1.4113333333333336
74,46,16,20,10.53,0.5265
74,46,17,7,3.65,0.5214285714285715
74,46,18,18,6.8,0.37777777777777777
74,46,19,5,1.36,0.272
74,50,0,1,10.97,10.97
74,50,1,15,155.67,10.377999999999998
74,50,2,9,87.29,9.69888888888889
74,50,3,14,133.06,9.504285714285714
74,50,4,11,102.01,9.273636363636363
74,50,5,8,71.03,8.87875
74,50,6,20,170.55,8.5275
74,50,7,18,147.37,8.187222222222223
74,50,8,19,149.94,7.891578947368421
74,50,9,3,22.73,7.576666666666667
74,50,10,20,139.88,6.994
74,50,11,5,32.39,6.478
74,50,12,12,63.28,5.273333333333333
74,50,13,20,100.09,5.0045
74,50,14,3,13.59,4.53
74,50,15,11,26.97,2.4518181818181817
74,50,16,11,24.75,2.25
74,50,17,1,2.24,2.24
74,50,18,18,39.83,2.2127777777777777
74,50,19,11,12.19,1.1081818181818182
74,68,0,18,94.12,5.228888888888889
74,68,1,3,15.06,5.0200000000000005
74,68,2,5,24.23,4.846
74,68,3,12,50.48,4.206666666666666
74,68,4,16,66.09,4.130625
74,68,5,4,14.31,3.5775
74,68,6,10,35.57,3.557
74,68,7,15,46.26,3.084
74,68,8,1,3.08,3.08
74,68,9,7,21.44,3.062857142857143
74,68,10,2,6.0,3.0
74,68,11,6,17.55,2.9250000000000003
74,68,12,12,34.79,2.8991666666666664
74,68,13,8,19.84,2.48
74,68,14,8,18.16,2.27
74,68,15,20,41.8,2.09
74,68,16,6,9.26,1.5433333333333332
74,68,17,12,11.84,0.9866666666666667
74,68,18,20,18.04,0.9019999999999999
74,68,19,9,8.01,0.89
74,83,0,9,74.35,8.261111111111111
74,83,1,13,106.38,8.183076923076923
74,83,2,12,93.83,7.819166666666667
74,83,3,10,76.4,7.640000000000001
74,83,4,16,120.07,7.504375
74,83,5,19,131.2,6.905263157894736
74,83,6,11,75.86,6.8963636363636365
74,83,7,13,77.19,5.937692307692307
74,83,8,14,79.47,5.676428571428572
74,83,9,13,54.1,4.161538461538462
74,83,10,19,65.82,3.464210526315789
74,83,11,1,2.52,2.52
74,83,12,14,32.92,2.3514285714285714
74,83,13,16,34.28,2.1425
74,83,14,16,33.81,2.113125
74,83,15,12,24.37,2.0308333333333333
74,83,16,1,1.24,1.24
74,83,17,1,0.89,0.89
74,83,18,12,10.12,0.8433333333333333
74,83,19,8,4.8,0.6
83,6,0,5,1.74,0.348
83,6,1,2,0.62,0.31
83,6,2,13,4.03,0.31
83,6,3,7,2.1,0.3
83,6,4,5,1.45,0.29
83,6,5,10,2.44,0.244
83,6,6,11,2.53,0.22999999999999998
83,6,7,20,4.3,0.215
83,6,8,1,0.18,0.18
83,6,9,6,1.02,0.17
83,6,10,15,1.28,0.08533333333333333
83,6,11,15,1.13,0.07533333333333332
83,6,12,8,0.55,0.06875
83,6,13,4,0.26,0.065
83,6,14,10,0.65,0.065
83,6,15,1,0.06,0.06
83,6,16,12,0.56,0.04666666666666667
83,6,17,13,0.58,0.04461538461538461
83,6,18,10,0.44,0.044
83,6,19,12,0.35,0.029166666666666664
83,9,0,2,4.4,2.2
83,9,1,16,34.52,2.1575
83,9,2,16,34.06,2.12875
83,9,3,7,13.35,1.907142857142857
83,9,4,7,12.44,1.7771428571428571
83,9,5,8,13.18,1.6475
83,9,6,4,6.57,1.6425
83,9,7,9,14.29,1.5877777777777777
83,9,8,17,23.07,1.3570588235294119
83,9,9,2,2.67,1.335
83,9,10,4,4.87,1.2175
83,9,11,18,20.81,1.156111111111111
83,9,12,19,19.12,1.0063157894736843
83,9,13,17,17.03,1.0017647058823531
83,9,14,3,2.5,0.8333333333333334
83,9,15,6,3.4,0.5666666666666667
83,9,16,18,7.27,0.40388888888888885
83,9,17,4,1.38,0.345
83,9,18,11,2.49,0.22636363636363638
83,9,19,1,0.17,0.17
83,12,0,13,48.01,3.693076923076923
83,12,1,14,51.27,3.6621428571428574
83,12,2,13,47.17,3.6284615384615386
83,12,3,3,10.81,3.6033333333333335
83,12,4,17,58.84,3.4611764705882355
83,12,5,3,9.49,3.1633333333333336
83,12,6,14,42.33,3.0235714285714286
83,12,7,14,41.61,2.972142857142857
83,12,8,13,37.31,2.87
83,12,9,9,23.67,2.6300000000000003
83,12,10,11,28.71,2.61
83,12,11,7,17.65,2.5214285714285714
83,12,12,15,31.41,2.094
83,12,13,11,22.88,2.08
83,12,14,7,13.78,1.9685714285714284
83,12,15,9,14.19,1.5766666666666667
83,12,16,18,23.97,1.3316666666666666
83,12,17,12,13.25,1.1041666666666667
83,12,18,1,1.1,1.1
83,12,19,1,1.0,1.0
83,19,0,9,35.43,3.9366666666666665
83,19,1,2,7.87,3.935
83,19,2,16,59.61,3.725625
83,19,3,20,66.86,3.343
83,19,4,18,52.63,2.923888888888889
83,19,5,16,40.59,2.536875
83,19,6,15,36.7,2.4466666666666668
83,19,7,19,46.27,2.435263157894737
83,19,8,12,28.02,2.335
83,19,9,16,36.57,2.285625
83,19,10,11,22.65,2.059090909090909
83,19,11,2,3.71,1.855
83,19,12,3,5.41,1.8033333333333335
83,19,13,13,21.37,1.643846153846154
83,19,14,18,27.29,1.516111111111111
83,19,15,17,21.69,1.2758823529411765
83,19,16,13,14.87,1.1438461538461537
83,19,17,11,5.18,0.4709090909090909
83,19,18,5,2.23,0.446
83,19,19,19,3.35,0.1763157894736842
83,41,0,12,51.34,4.278333333333333
83,41,1,6,23.51,3.9183333333333334
83,41,2,5,18.22,3.6439999999999997
83,41,3,15,54.1,3.606666666666667
83,41,4,12,41.4,3.4499999999999997
83,41,5,15,51.69,3.4459999999999997
83,41,6,17,58.42,3.436470588235294
83,41,7,15,49.67,3.3113333333333332
83,41,8,7,19.51,2.7871428571428574
83,41,9,17,46.86,2.756470588235294
83,41,10,9,19.27,2.141111111111111
83,41,11,5,10.0,2.0
83,41,12,17,33.77,1.9864705882352942
83,41,13,2,3.56,1.78
83,41,14,12,16.47,1.3724999999999998
83,41,15,15,16.11,1.074
83,41,16,6,5.7,0.9500000000000001
83,41,17,14,11.29,0.8064285714285714
83,41,18,13,9.2,0.7076923076923076
83,41,19,5,1.16,0.23199999999999998
83,46,0,10,25.93,2.593
83,46,1,12,29.6,2.466666666666667
83,46,2,16,36.93,2.308125
83,46,3,13,29.7,2.2846153846153845
83,46,4,9,20.2,2.2444444444444445
83,46,5,11,23.77,2.1609090909090907
83,46,6,2,3.87,1.935
83,46,7,14,24.76,1.7685714285714287
83,46,8,10,16.91,1.691
83,46,9,3,4.36,1.4533333333333334
83,46,10,15,16.05,1.07
83,46,11,20,21.14,1.057
83,46,12,9,9.09,1.01
83,46,13,6,5.36,0.8933333333333334
83,46,14,18,14.59,0.8105555555555556
83,46,15,11,8.38,0.7618181818181818
83,46,16,7,3.05,0.43571428571428567
83,46,17,9,2.29,0.2544444444444445
83,46,18,9,1.37,0.15222222222222223
83,46,19,7,0.76,0.10857142857142857
83,50,0,7,36.61,5.2299999999999995
83,50,1,2,9.93,4.965
83,50,2,5,24.8,4.96
83,50,3,13,54.13,4.163846153846154
83,50,4,15,57.16,3.8106666666666666
83,50,5,1,3.65,3.65
83,50,6,10,30.56,3.056
83,50,7,19,49.16,2.5873684210526315
83,50,8,3,7.41,2.47
83,50,9,14,32.8,2.3428571428571425
83,50,10,17,39.81,2.341764705882353
83,50,11,7,15.92,2.2742857142857145
83,50,12,15,32.41,2.1606666666666663
83,50,13,19,40.36,2.1242105263157893
83,50,14,7,13.33,1.9042857142857144
83,50,15,16,17.89,1.118125
83,50,16,16,14.53,0.908125
83,50,17,1,0.77,0.77
83,50,18,4,2.7,0.675
83,50,19,3,1.87,0.6233333333333334
83,68,0,5,25.95,5.1899999999999995
83,68,1,17,78.71,4.63
83,68,2,2,9.12,4.56
83,68,3,16,72.26,4.51625
83,68,4,3,13.33,4.443333333333333
83,68,5,14,61.87,4.4192857142857145
83,68,6,2,8.64,4.32
83,68,7,7,26.3,3.757142857142857
83,68,8,18,65.84,3.657777777777778
83,68,9,3,9.18,3.06
83,68,10,7,21.18,3.025714285714286
83,68,11,10,29.82,2.982
83,68,12,7,19.56,2.794285714285714
83,68,13,5,9.04,1.8079999999999998
83,68,14,2,3.48,1.74
83,68,15,18,28.42,1.578888888888889
83,68,16,13,19.25,1.4807692307692308
83,68,17,1,1.14,1.14
83,68,18,1,0.72,0.72
83,68,19,9,5.76,0.64
83,74,0,13,105.3,8.1
83,74,1,8,60.28,7.535
83,74,2,14,104.49,7.463571428571428
83,74,3,14,104.31,7.450714285714286
83,74,4,19,136.33,7.1752631578947375
83,74,5,7,49.01,7.001428571428571
83,74,6,18,105.34,5.852222222222222
83,74,7,15,86.84,5.789333333333333
83,74,8,18,103.6,5.7555555555555555
83,74,9,19,102.81,5.411052631578947
83,74,10,3,11.21,3.736666666666667
83,74,11,9,25.88,2.8755555555555556
83,74,12,15,41.46,2.7640000000000002
83,74,13,2,5.23,2.615
83,74,14,15,30.55,2.0366666666666666
83,74,15,11,22.07,2.0063636363636363
83,74,16,19,28.83,1.5173684210526315
83,74,17,7,5.77,0.8242857142857142
83,74,18,5,3.89,0.778
83,74,19,11,4.58,0.4163636363636364
