fromnode,tonode,clientID,a,budget,clientRatio
19,12,39,12,1.63,0.13583333333333333
19,12,40,6,0.75,0.125
19,12,41,20,2.0,0.1
19,12,42,12,1.1,0.09166666666666667
19,12,43,2,0.15,0.075
19,12,44,20,1.29,0.0645
19,12,45,8,0.46,0.0575
19,12,46,1,0.04,0.04
19,12,47,8,0.32,0.04
19,12,48,2,0.07,0.035
19,12,49,11,0.34,0.03090909090909091
19,41,0,5,4.22,0.844
19,41,1,10,8.2,0.82
19,41,2,2,1.64,0.82
19,41,3,10,7.92,0.792
19,41,4,2,1.56,0.78
19,41,5,11,8.44,0.7672727272727272
19,41,6,9,6.9,0.7666666666666667
19,41,7,8,5.97,0.74625
19,41,8,4,2.98,0.745
19,41,9,17,12.41,0.73
19,41,10,3,2.15,0.7166666666666667
19,41,11,8,5.55,0.69375
19,41,12,10,6.81,0.6809999999999999
19,41,13,11,7.01,0.6372727272727272
19,41,14,5,3.14,0.628
19,41,15,9,5.64,0.6266666666666666
19,41,16,14,8.72,0.6228571428571429
19,41,17,10,6.21,0.621
19,41,18,18,11.12,0.6177777777777778
19,41,19,8,4.87,0.60875
19,41,20,5,2.95,0.5900000000000001
19,41,21,11,6.4,0.5818181818181819
19,41,22,18,10.29,0.5716666666666667
19,41,23,17,9.57,0.5629411764705883
19,41,24,14,7.71,0.5507142857142857
19,41,25,6,3.27,0.545
19,41,26,7,3.57,0.51
19,41,27,3,1.53,0.51
19,41,28,10,5.08,0.508
19,41,29,13,6.48,0.4984615384615385
19,41,30,19,8.83,0.46473684210526317
19,41,31,16,7.12,0.445
19,41,32,15,5.47,0.36466666666666664
19,41,33,4,1.32,0.33
19,41,34,9,2.93,0.3255555555555556
19,41,35,15,4.88,0.3253333333333333
19,41,36,8,2.56,0.32
19,41,37,20,5.29,0.2645
19,41,38,5,1.28,0.256
19,41,39,7,1.62,0.23142857142857146
19,41,40,15,2.96,0.19733333333333333
19,41,41,12,1.88,0.15666666666666665
19,41,42,11,1.03,0.09363636363636364
19,41,43,19,1.67,0.08789473684210526
19,41,44,9,0.77,0.08555555555555555
19,41,45,11,0.92,0.08363636363636363
19,41,46,7,0.51,0.07285714285714286
19,41,47,20,1.42,0.071
19,41,48,18,0.95,0.05277777777777778
19,41,49,7,0.28,0.04
19,46,0,18,29.76,1.6533333333333333
19,46,1,3,4.76,1.5866666666666667
19,46,2,1,1.57,1.57
19,46,3,5,7.66,1.532
19,46,4,15,22.27,1.4846666666666666
19,46,5,11,16.23,1.4754545454545456
19,46,6,9,12.49,1.3877777777777778
19,46,7,3,4.14,1.38
19,46,8,14,19.03,1.3592857142857144
19,46,9,12,15.96,1.33
19,46,10,11,14.59,1.3263636363636364
19,46,11,16,20.9,1.30625
19,46,12,8,10.16,1.27
19,46,13,20,24.39,1.2195
19,46,14,18,21.08,1.171111111111111
19,46,15,4,4.52,1.13
19,46,16,19,21.45,1.1289473684210527
19,46,17,10,11.25,1.125
19,46,18,1,1.12,1.12
19,46,19,1,1.11,1.11
19,46,20,3,3.25,1.0833333333333333
19,46,21,13,13.74,1.0569230769230769
19,46,22,20,20.01,1.0005000000000002
19,46,23,15,14.63,0.9753333333333334
19,46,24,1,0.97,0.97
19,46,25,7,6.78,0.9685714285714286
19,46,26,2,1.9,0.95
19,46,27,9,8.45,0.9388888888888888
19,46,28,5,4.63,0.9259999999999999
19,46,29,6,5.55,0.9249999999999999
19,46,30,12,11.0,0.9166666666666666
19,46,31,8,6.27,0.78375
19,46,32,12,9.05,0.7541666666666668
19,46,33,8,5.74,0.7175
19,46,34,20,14.32,0.716
19,46,35,20,13.22,0.661
19,46,36,3,1.94,0.6466666666666666
19,46,37,19,11.8,0.6210526315789474
19,46,38,6,2.93,0.48833333333333334
19,46,39,1,0.41,0.41
19,46,40,11,3.86,0.3509090909090909
19,46,41,11,3.54,0.32181818181818184
19,46,42,1,0.32,0.32
19,46,43,18,5.7,0.31666666666666665
19,46,44,12,3.74,0.3116666666666667
19,46,45,20,5.7,0.28500000000000003
19,46,46,9,2.53,0.2811111111111111
19,46,47,11,1.74,0.15818181818181817
19,46,48,20,2.93,0.14650000000000002
19,46,49,5,0.38,0.076
19,50,0,5,41.84,8.368
19,50,1,2,16.67,8.335
19,50,2,16,130.76,8.1725
19,50,3,9,72.37,8.041111111111112
19,50,4,13,103.55,7.9653846153846155
19,50,5,12,91.33,7.610833333333333
19,50,6,2,14.93,7.465
19,50,7,13,96.94,7.4569230769230765
19,50,8,10,74.36,7.436
19,50,9,16,116.87,7.304375
19,50,10,7,50.47,7.21
19,50,11,5,34.9,6.9799999999999995
19,50,12,7,47.12,6.731428571428571
19,50,13,19,127.7,6.721052631578948
19,50,14,11,73.84,6.712727272727273
19,50,15,4,24.87,6.2175
19,50,16,10,58.68,5.868
19,50,17,13,75.14,5.78
19,50,18,14,77.36,5.525714285714286
19,50,19,11,60.73,5.5209090909090905
19,50,20,20,103.22,5.161
19,50,21,17,87.41,5.141764705882353
19,50,22,2,10.12,5.06
19,50,23,1,4.26,4.26
19,50,24,6,24.52,4.086666666666667
19,50,25,13,52.66,4.05076923076923
19,50,26,19,72.43,3.812105263157895
19,50,27,19,64.07,3.3721052631578945
19,50,28,1,2.45,2.45
19,50,29,14,32.04,2.2885714285714287
19,50,30,16,33.36,2.085
19,50,31,16,32.91,2.056875
19,50,32,15,30.73,2.0486666666666666
19,50,33,12,23.72,1.9766666666666666
19,50,34,15,27.12,1.808
19,50,35,8,13.13,1.64125
19,50,36,4,6.25,1.5625
19,50,37,10,15.54,1.5539999999999998
19,50,38,1,1.41,1.41
19,50,39,4,5.24,1.31
19,50,40,1,1.21,1.21
19,50,41,12,13.49,1.1241666666666668
19,50,42,13,13.84,1.0646153846153845
19,50,43,10,10.5,1.05
19,50,44,1,0.86,0.86
19,50,45,11,9.43,0.8572727272727273
19,50,46,12,9.85,0.8208333333333333
19,50,47,12,8.51,0.7091666666666666
19,50,48,1,0.64,0.64
19,50,49,8,4.67,0.58375
19,68,0,13,32.54,2.503076923076923
19,68,1,14,34.75,2.482142857142857
19,68,2,13,31.97,2.459230769230769
19,68,3,3,7.33,2.4433333333333334
19,68,4,16,38.74,2.42125
19,68,5,17,39.89,2.3464705882352943
19,68,6,2,4.61,2.305
19,68,7,9,20.73,2.3033333333333332
19,68,8,16,34.88,2.18
19,68,9,7,15.18,2.1685714285714286
19,68,10,3,6.43,2.143333333333333
19,68,11,14,28.69,2.0492857142857144
19,68,12,14,28.21,2.015
19,68,13,20,39.13,1.9565000000000001
19,68,14,13,25.29,1.9453846153846153
19,68,15,8,14.99,1.87375
19,68,16,9,16.26,1.8066666666666669
19,68,17,9,16.04,1.7822222222222222
19,68,18,11,19.46,1.7690909090909093
19,68,19,18,30.8,1.7111111111111112
19,68,20,7,11.96,1.7085714285714286
19,68,21,16,23.75,1.484375
19,68,22,15,21.47,1.4313333333333333
19,68,23,19,27.07,1.424736842105263
19,68,24,15,21.29,1.4193333333333333
19,68,25,11,15.51,1.41
19,68,26,4,5.54,1.385
19,68,27,12,16.4,1.3666666666666665
19,68,28,16,21.4,1.3375
19,68,29,7,9.34,1.3342857142857143
19,68,30,18,23.67,1.3150000000000002
19,68,31,11,13.26,1.2054545454545453
19,68,32,17,19.37,1.1394117647058823
19,68,33,2,2.17,1.085
19,68,34,9,9.62,1.0688888888888888
19,68,35,3,3.16,1.0533333333333335
19,68,36,13,12.51,0.9623076923076923
19,68,37,3,2.84,0.9466666666666667
19,68,38,18,16.25,0.9027777777777778
19,68,39,18,15.97,0.8872222222222222
19,68,40,12,8.98,0.7483333333333334
19,68,41,17,12.7,0.7470588235294118
19,68,42,1,0.74,0.74
19,68,43,1,0.68,0.68
19,68,44,13,8.7,0.6692307692307692
19,68,45,6,3.86,0.6433333333333333
19,68,46,18,8.27,0.45944444444444443
19,68,47,11,3.03,0.27545454545454545
19,68,48,5,1.3,0.26
19,68,49,19,1.96,0.1031578947368421
19,74,0,7,30.04,4.291428571428571
19,74,1,10,42.58,4.258
19,74,2,5,20.34,4.068
19,74,3,12,48.61,4.050833333333333
19,74,4,16,60.66,3.79125
19,74,5,13,48.78,3.7523076923076926
19,74,6,9,33.18,3.6866666666666665
19,74,7,12,44.14,3.6783333333333332
19,74,8,11,39.05,3.55
19,74,9,6,20.22,3.3699999999999997
19,74,10,2,6.35,3.175
19,74,11,5,15.67,3.134
19,74,12,15,46.89,3.126
19,74,13,15,46.52,3.1013333333333337
19,74,14,12,35.6,2.966666666666667
19,74,15,15,44.45,2.9633333333333334
19,74,16,17,50.23,2.954705882352941
19,74,17,14,40.66,2.904285714285714
19,74,18,15,42.7,2.8466666666666667
19,74,19,10,27.76,2.7760000000000002
19,74,20,7,16.77,2.3957142857142855
19,74,21,3,7.16,2.3866666666666667
19,74,22,17,40.29,2.37
19,74,23,19,40.33,2.1226315789473684
19,74,24,17,32.66,1.921176470588235
19,74,25,9,16.56,1.8399999999999999
19,74,26,15,26.59,1.7726666666666666
19,74,27,15,26.36,1.7573333333333332
19,74,28,19,33.11,1.7426315789473683
19,74,29,20,34.72,1.736
19,74,30,5,8.6,1.72
19,74,31,17,29.04,1.708235294117647
19,74,32,9,14.93,1.6588888888888889
19,74,33,7,10.94,1.5628571428571427
19,74,34,2,3.06,1.53
19,74,35,6,8.79,1.4649999999999999
19,74,36,18,23.96,1.3311111111111111
19,74,37,11,13.77,1.2518181818181817
19,74,38,12,14.16,1.18
19,74,39,15,13.85,0.9233333333333333
19,74,40,6,4.9,0.8166666666666668
19,74,41,7,5.01,0.7157142857142856
19,74,42,14,9.71,0.6935714285714286
19,74,43,1,0.63,0.63
19,74,44,13,7.91,0.6084615384615385
19,74,45,3,1.54,0.5133333333333333
19,74,46,9,3.77,0.41888888888888887
19,74,47,9,2.25,0.25
19,74,48,5,1.0,0.2
19,74,49,7,1.25,0.17857142857142858
19,83,0,5,21.54,4.308
19,83,1,13,52.59,4.045384615384616
19,83,2,2,8.02,4.01
19,83,3,17,65.31,3.841764705882353
19,83,4,2,7.57,3.785
19,83,5,8,30.11,3.76375
19,83,6,16,59.96,3.7475
19,83,7,14,52.18,3.7271428571428573
19,83,8,14,52.1,3.7214285714285715
19,83,9,3,11.06,3.686666666666667
19,83,10,14,51.34,3.6671428571428573
19,83,11,2,7.17,3.585
19,83,12,19,68.08,3.583157894736842
19,83,13,7,24.48,3.4971428571428573
19,83,14,13,43.7,3.3615384615384616
19,83,15,7,21.83,3.1185714285714283
19,83,16,18,54.63,3.035
19,83,17,1,2.95,2.95
19,83,18,18,52.61,2.9227777777777777
19,83,19,15,43.37,2.8913333333333333
19,83,20,18,51.74,2.8744444444444444
19,83,21,19,51.35,2.7026315789473685
19,83,22,3,7.61,2.5366666666666666
19,83,23,7,17.57,2.5100000000000002
19,83,24,10,24.75,2.475
19,83,25,10,24.67,2.467
19,83,26,7,16.23,2.3185714285714285
19,83,27,3,5.98,1.9933333333333334
19,83,28,14,26.48,1.8914285714285715
19,83,29,3,5.6,1.8666666666666665
19,83,30,7,12.86,1.837142857142857
19,83,31,5,7.5,1.5
19,83,32,2,2.89,1.445
19,83,33,9,12.92,1.4355555555555555
19,83,34,15,20.7,1.38
19,83,35,18,23.59,1.3105555555555555
19,83,36,2,2.61,1.305
19,83,37,13,15.98,1.2292307692307693
19,83,38,15,15.26,1.0173333333333334
19,83,39,11,11.02,1.0018181818181817
19,83,40,1,0.94,0.94
19,83,41,16,14.44,0.9025
19,83,42,19,14.4,0.7578947368421053
19,83,43,16,11.73,0.733125
19,83,44,1,0.59,0.59
19,83,45,4,2.18,0.545
19,83,46,9,4.78,0.5311111111111111
19,83,47,7,2.88,0.4114285714285714
19,83,48,5,1.94,0.388
19,83,49,11,2.29,0.2081818181818182
41,6,0,7,33.34,4.762857142857143
41,6,1,3,13.66,4.553333333333334
41,6,2,16,68.36,4.2725
41,6,3,8,33.64,4.205
41,6,4,5,20.88,4.176
41,6,5,9,37.4,4.155555555555555
41,6,6,18,72.68,4.037777777777778
41,6,7,3,11.78,3.9266666666666663
41,6,8,10,38.71,3.871
41,6,9,5,18.8,3.7600000000000002
41,6,10,1,3.63,3.63
41,6,11,18,64.33,3.573888888888889
41,6,12,5,17.66,3.532
41,6,13,11,37.79,3.4354545454545455
41,6,14,9,30.89,3.4322222222222223
41,6,15,15,50.08,3.3386666666666667
41,6,16,5,16.02,3.2039999999999997
41,6,17,8,25.57,3.19625
41,6,18,5,15.66,3.132
41,6,19,20,57.41,2.8705
41,6,20,8,22.78,2.8475
41,6,21,17,44.31,2.606470588235294
41,6,22,7,17.92,2.56
41,6,23,6,14.86,2.4766666666666666
41,6,24,10,24.39,2.439
41,6,25,12,27.05,2.254166666666667
41,6,26,8,15.9,1.9875
41,6,27,1,1.77,1.77
41,6,28,14,24.08,1.72
41,6,29,8,13.63,1.70375
41,6,30,2,3.39,1.695
41,6,31,9,15.12,1.68
41,6,32,5,8.06,1.612
41,6,33,15,23.08,1.5386666666666666
41,6,34,16,22.97,1.435625
41,6,35,14,17.05,1.217857142857143
41,6,36,3,3.35,1.1166666666666667
41,6,37,3,3.33,1.11
41,6,38,3,3.3,1.0999999999999999
41,6,39,16,16.29,1.018125
41,6,40,12,12.14,1.0116666666666667
41,6,41,2,1.96,0.98
41,6,42,7,6.22,0.8885714285714286
41,6,43,12,9.02,0.7516666666666666
41,6,44,13,9.31,0.7161538461538461
41,6,45,20,13.06,0.653
41,6,46,15,9.42,0.628
41,6,47,4,1.66,0.415
41,6,48,5,1.91,0.382
41,6,49,10,3.4,0.33999999999999997
41,9,0,9,27.0,3.0
41,9,1,5,13.7,2.7399999999999998
41,9,2,19,51.09,2.688947368421053
41,9,3,2,4.98,2.49
41,9,4,6,14.82,2.47
41,9,5,10,24.54,2.4539999999999997
41,9,6,5,12.11,2.4219999999999997
41,9,7,14,33.45,2.3892857142857147
41,9,8,20,47.12,2.356
41,9,9,20,46.99,2.3495
41,9,10,17,36.9,2.1705882352941175
41,9,11,17,35.33,2.078235294117647
41,9,12,3,6.11,2.0366666666666666
41,9,13,3,5.55,1.8499999999999999
41,9,14,6,11.03,1.8383333333333332
41,9,15,15,27.41,1.8273333333333333
41,9,16,19,31.63,1.664736842105263
41,9,17,2,3.2,1.6
41,9,18,18,28.22,1.5677777777777777
41,9,19,2,3.06,1.53
41,9,20,18,25.79,1.4327777777777777
41,9,21,5,6.59,1.318
41,9,22,4,5.25,1.3125
41,9,23,14,17.57,1.2550000000000001
41,9,24,6,6.94,1.1566666666666667
41,9,25,3,3.23,1.0766666666666667
41,9,26,16,15.93,0.995625
41,9,27,7,6.57,0.9385714285714286
41,9,28,16,14.41,0.900625
41,9,29,17,14.61,0.8594117647058823
41,9,30,15,12.45,0.83
41,9,31,7,5.57,0.7957142857142857
41,9,32,19,13.85,0.7289473684210526
41,9,33,5,3.54,0.708
41,9,34,18,12.73,0.7072222222222222
41,9,35,6,3.38,0.5633333333333334
41,9,36,8,4.38,0.5475
41,9,37,18,8.27,0.45944444444444443
41,9,38,8,3.66,0.4575
41,9,39,18,8.03,0.44611111111111107
41,9,40,17,7.42,0.4364705882352941
41,9,41,9,3.52,0.39111111111111113
41,9,42,2,0.75,0.375
41,9,43,8,2.97,0.37125
41,9,44,11,3.99,0.36272727272727273
41,9,45,12,4.08,0.34
41,9,46,4,0.96,0.24
41,9,47,15,3.36,0.224
41,9,48,4,0.66,0.165
41,9,49,6,0.91,0.15166666666666667
41,12,0,3,4.13,1.3766666666666667
41,12,1,11,14.56,1.3236363636363637
41,12,2,13,17.05,1.3115384615384615
41,12,3,19,23.91,1.2584210526315789
41,12,4,10,12.54,1.254
41,12,5,12,14.81,1.2341666666666666
41,12,6,20,24.47,1.2235
41,12,7,8,9.74,1.2175
41,12,8,4,4.87,1.2175
41,12,9,2,2.35,1.175
41,12,10,13,15.26,1.1738461538461538
41,12,11,15,17.37,1.1580000000000001
41,12,12,11,12.64,1.1490909090909092
41,12,13,13,14.93,1.1484615384615384
41,12,14,18,20.24,1.1244444444444444
41,12,15,13,14.39,1.106923076923077
41,12,16,14,15.48,1.1057142857142856
41,12,17,17,18.49,1.0876470588235294
41,12,18,3,3.15,1.05
41,12,19,9,9.45,1.0499999999999998
41,12,20,8,7.71,0.96375
41,12,21,16,15.14,0.94625
41,12,22,11,10.27,0.9336363636363636
41,12,23,8,7.36,0.92
41,12,24,12,9.93,0.8275
41,12,25,19,14.43,0.7594736842105263
41,12,26,19,12.57,0.661578947368421
41,12,27,16,9.76,0.61
41,12,28,15,8.92,0.5946666666666667
41,12,29,2,1.15,0.575
41,12,30,6,3.43,0.5716666666666667
41,12,31,2,1.11,0.555
41,12,32,5,2.5,0.5
41,12,33,20,9.04,0.45199999999999996
41,12,34,17,7.67,0.4511764705882353
41,12,35,1,0.45,0.45
41,12,36,8,2.99,0.37375
41,12,37,4,1.37,0.3425
41,12,38,3,0.96,0.32
41,12,39,9,2.73,0.30333333333333334
41,12,40,12,3.32,0.27666666666666667
41,12,41,19,5.2,0.2736842105263158
41,12,42,16,3.74,0.23375
41,12,43,14,2.49,0.17785714285714288
41,12,44,11,1.89,0.17181818181818181
41,12,45,7,1.16,0.1657142857142857
41,12,46,4,0.58,0.145
41,12,47,16,1.68,0.105
41,12,48,20,1.97,0.0985
41,12,49,20,1.54,0.077
41,19,0,4,3.35,0.8375
41,19,1,18,14.98,0.8322222222222222
41,19,2,12,9.83,0.8191666666666667
41,19,3,11,8.95,0.8136363636363636
41,19,4,2,1.62,0.81
41,19,5,13,10.39,0.7992307692307693
41,19,6,5,3.96,0.792
41,19,7,19,14.88,0.7831578947368422
41,19,8,2,1.55,0.775
41,19,9,10,7.75,0.775
41,19,10,12,9.16,0.7633333333333333
41,19,11,17,12.94,0.7611764705882352
41,19,12,3,2.07,0.69
41,19,13,2,1.36,0.68
41,19,14,17,11.55,0.6794117647058824
41,19,15,13,8.69,0.6684615384615384
41,19,16,20,12.92,0.646
41,19,17,9,5.72,0.6355555555555555
41,19,18,12,7.17,0.5975
41,19,19,9,5.2,0.5777777777777778
41,19,20,17,9.82,0.5776470588235294
41,19,21,19,10.59,0.5573684210526316
41,19,22,9,4.91,0.5455555555555556
41,19,23,4,1.96,0.49
41,19,24,7,3.19,0.4557142857142857
41,19,25,3,1.36,0.45333333333333337
41,19,26,19,8.33,0.43842105263157893
41,19,27,16,6.99,0.436875
41,19,28,13,5.67,0.43615384615384617
41,19,29,8,3.24,0.405
41,19,30,11,4.36,0.3963636363636364
41,19,31,6,2.12,0.35333333333333333
41,19,32,10,3.29,0.329
41,19,33,9,2.69,0.29888888888888887
41,19,34,15,4.32,0.28800000000000003
41,19,35,13,3.72,0.28615384615384615
41,19,36,19,5.26,0.2768421052631579
41,19,37,8,2.17,0.27125
41,19,38,6,1.54,0.25666666666666665
41,19,39,20,3.77,0.1885
41,19,40,13,2.28,0.17538461538461536
41,19,41,17,2.95,0.1735294117647059
41,19,42,2,0.33,0.165
41,19,43,9,1.37,0.15222222222222223
41,19,44,16,2.33,0.145625
41,19,45,6,0.71,0.11833333333333333
41,19,46,1,0.08,0.08
41,19,47,17,1.23,0.07235294117647059
41,19,48,18,0.99,0.055
41,19,49,1,0.03,0.03
41,46,0,9,21.5,2.388888888888889
41,46,1,20,45.89,2.2945
41,46,2,4,9.09,2.2725
41,46,3,11,24.93,2.266363636363636
41,46,4,7,15.83,2.2614285714285716
41,46,5,7,15.47,2.21
41,46,6,10,21.98,2.198
41,46,7,13,27.97,2.1515384615384616
41,46,8,3,6.43,2.143333333333333
41,46,9,12,25.43,2.1191666666666666
41,46,10,1,2.09,2.09
41,46,11,10,20.88,2.088
41,46,12,13,26.84,2.0646153846153847
41,46,13,14,28.67,2.047857142857143
41,46,14,16,31.69,1.980625
41,46,15,9,17.4,1.9333333333333331
41,46,16,4,7.63,1.9075
41,46,17,9,16.8,1.8666666666666667
41,46,18,4,7.44,1.86
41,46,19,14,25.99,1.8564285714285713
41,46,20,9,15.86,1.7622222222222221
41,46,21,11,18.61,1.6918181818181817
41,46,22,16,26.29,1.643125
41,46,23,5,8.05,1.61
41,46,24,6,9.63,1.6050000000000002
41,46,25,14,22.21,1.5864285714285715
41,46,26,13,19.87,1.5284615384615385
41,46,27,20,30.23,1.5115
41,46,28,8,11.58,1.4475
41,46,29,5,6.7,1.34
41,46,30,13,17.35,1.3346153846153848
41,46,31,8,10.14,1.2675
41,46,32,20,23.0,1.15
41,46,33,17,18.09,1.0641176470588236
41,46,34,11,11.36,1.0327272727272727
41,46,35,9,9.12,1.0133333333333332
41,46,36,11,10.98,0.9981818181818182
41,46,37,9,8.49,0.9433333333333334
41,46,38,19,15.42,0.8115789473684211
41,46,39,17,12.51,0.7358823529411764
41,46,40,16,11.54,0.72125
41,46,41,4,2.82,0.705
41,46,42,13,7.77,0.5976923076923076
41,46,43,16,8.94,0.55875
41,46,44,5,2.25,0.45
41,46,45,10,4.1,0.41
41,46,46,13,4.56,0.3507692307692307
41,46,47,14,3.55,0.25357142857142856
41,46,48,11,2.2,0.2
41,46,49,1,0.19,0.19
41,50,0,19,171.5,9.026315789473685
41,50,1,11,98.3,8.936363636363636
41,50,2,1,8.54,8.54
41,50,3,20,150.79,7.539499999999999
41,50,4,2,15.02,7.51
41,50,5,7,51.71,7.387142857142857
41,50,6,7,50.66,7.237142857142857
41,50,7,10,71.15,7.115
41,50,8,10,70.09,7.009
41,50,9,2,13.87,6.935
41,50,10,3,20.72,6.906666666666666
41,50,11,9,61.23,6.803333333333333
41,50,12,20,135.19,6.7595
41,50,13,19,113.7,5.984210526315789
41,50,14,15,89.36,5.957333333333334
41,50,15,12,71.31,5.9425
41,50,16,11,64.21,5.837272727272727
41,50,17,15,84.17,5.6113333333333335
41,50,18,16,87.7,5.48125
41,50,19,17,92.1,5.417647058823529
41,50,20,7,37.42,5.345714285714286
41,50,21,7,37.19,5.312857142857142
41,50,22,2,10.29,5.145
41,50,23,19,97.64,5.138947368421053
41,50,24,13,63.93,4.917692307692308
41,50,25,20,88.15,4.407500000000001
41,50,26,14,61.62,4.401428571428571
41,50,27,5,21.69,4.338
41,50,28,19,76.04,4.002105263157895
41,50,29,4,15.79,3.9475
41,50,30,3,10.69,3.563333333333333
41,50,31,3,10.54,3.513333333333333
41,50,32,18,59.32,3.2955555555555556
41,50,33,12,37.02,3.0850000000000004
41,50,34,8,23.86,2.9825
41,50,35,7,20.1,2.8714285714285714
41,50,36,17,46.76,2.7505882352941176
41,50,37,18,48.82,2.712222222222222
41,50,38,1,2.35,2.35
41,50,39,11,25.4,2.309090909090909
41,50,40,19,25.99,1.3678947368421053
41,50,41,15,20.27,1.3513333333333333
41,50,42,10,12.03,1.2029999999999998
41,50,43,17,17.19,1.0111764705882353
41,50,44,9,9.03,1.0033333333333332
41,50,45,12,11.16,0.93
41,50,46,17,15.21,0.8947058823529412
41,50,47,6,3.73,0.6216666666666667
41,50,48,17,8.79,0.5170588235294117
41,50,49,14,6.8,0.4857142857142857
41,68,0,5,10.54,2.1079999999999997
41,68,1,1,2.09,2.09
41,68,2,19,39.05,2.055263157894737
41,68,3,3,6.11,2.0366666666666666
41,68,4,4,8.12,2.03
41,68,5,7,14.17,2.0242857142857145
41,68,6,13,25.61,1.97
41,68,7,2,3.86,1.93
41,68,8,3,5.77,1.9233333333333331
41,68,9,5,9.52,1.904
41,68,10,1,1.81,1.81
41,68,11,7,12.63,1.8042857142857145
41,68,12,8,14.38,1.7975
41,68,13,19,33.67,1.7721052631578948
41,68,14,15,26.09,1.7393333333333334
41,68,15,15,25.74,1.716
41,68,16,19,31.09,1.6363157894736842
41,68,17,8,12.96,1.62
41,68,18,7,11.24,1.6057142857142856
41,68,19,16,25.07,1.566875
41,68,20,8,11.54,1.4425
41,68,21,11,15.65,1.4227272727272728
41,68,22,16,22.13,1.383125
41,68,23,4,5.41,1.3525
41,68,24,17,21.97,1.2923529411764705
41,68,25,19,23.37,1.23
41,68,26,19,23.25,1.2236842105263157
41,68,27,16,18.03,1.126875
41,68,28,15,16.86,1.1239999999999999
41,68,29,11,12.17,1.1063636363636364
41,68,30,2,2.17,1.085
41,68,31,3,3.24,1.08
41,68,32,15,15.96,1.064
41,68,33,17,17.37,1.021764705882353
41,68,34,12,11.86,0.9883333333333333
41,68,35,6,5.66,0.9433333333333334
41,68,36,17,15.63,0.9194117647058824
41,68,37,20,18.09,0.9045
41,68,38,5,4.33,0.866
41,68,39,12,7.53,0.6275000000000001
41,68,40,2,1.21,0.605
41,68,41,13,7.83,0.6023076923076923
41,68,42,2,1.05,0.525
41,68,43,13,5.63,0.4330769230769231
41,68,44,14,5.25,0.375
41,68,45,1,0.33,0.33
41,68,46,11,3.49,0.3172727272727273
41,68,47,1,0.11,0.11
41,68,48,7,0.73,0.10428571428571429
41,68,49,8,0.8,0.1
41,74,0,2,7.01,3.505
41,74,1,14,48.72,3.48
41,74,2,19,65.82,3.464210526315789
41,74,3,13,44.89,3.453076923076923
41,74,4,3,10.32,3.44
41,74,5,5,16.07,3.214
41,74,6,10,32.01,3.2009999999999996
41,74,7,17,52.29,3.0758823529411763
41,74,8,14,42.53,3.037857142857143
41,74,9,17,50.78,2.987058823529412
41,74,10,8,23.56,2.945
41,74,11,11,32.14,2.921818181818182
41,74,12,4,11.55,2.8875
41,74,13,18,51.04,2.8355555555555556
41,74,14,3,8.35,2.783333333333333
41,74,15,2,5.47,2.735
41,74,16,12,31.12,2.5933333333333333
41,74,17,7,18.0,2.5714285714285716
41,74,18,1,2.57,2.57
41,74,19,13,33.38,2.5676923076923077
41,74,20,2,5.07,2.535
41,74,21,19,47.28,2.488421052631579
41,74,22,4,9.44,2.36
41,74,23,20,47.18,2.359
41,74,24,20,44.55,2.2275
41,74,25,1,2.15,2.15
41,74,26,3,6.36,2.12
41,74,27,3,5.88,1.96
41,74,28,13,23.3,1.7923076923076924
41,74,29,10,17.43,1.7429999999999999
41,74,30,1,1.32,1.32
41,74,31,17,22.36,1.3152941176470587
41,74,32,9,11.17,1.241111111111111
41,74,33,20,23.98,1.199
41,74,34,5,5.3,1.06
41,74,35,20,18.42,0.921
41,74,36,15,13.54,0.9026666666666666
41,74,37,1,0.83,0.83
41,74,38,4,3.3,0.825
41,74,39,2,1.6,0.8
41,74,40,17,12.53,0.7370588235294118
41,74,41,4,2.94,0.735
41,74,42,10,6.83,0.683
41,74,43,2,1.12,0.56
41,74,44,4,1.9,0.475
41,74,45,18,7.74,0.43
41,74,46,1,0.43,0.43
41,74,47,1,0.41,0.41
41,74,48,9,2.69,0.29888888888888887
41,74,49,15,3.24,0.21600000000000003
41,83,0,6,30.04,5.006666666666667
41,83,1,20,98.51,4.9255
41,83,2,14,66.7,4.764285714285714
41,83,3,12,56.55,4.7124999999999995
41,83,4,9,42.41,4.712222222222222
41,83,5,8,36.48,4.56
41,83,6,4,17.68,4.42
41,83,7,7,28.94,4.134285714285714
41,83,8,16,62.98,3.93625
41,83,9,10,38.91,3.8909999999999996
41,83,10,3,11.33,3.776666666666667
41,83,11,14,51.92,3.7085714285714286
41,83,12,1,3.7,3.7
41,83,13,17,60.88,3.5811764705882356
41,83,14,17,60.69,3.57
41,83,15,20,71.34,3.567
41,83,16,16,54.06,3.37875
41,83,17,3,10.13,3.376666666666667
41,83,18,7,23.4,3.3428571428571425
41,83,19,6,19.16,3.1933333333333334
41,83,20,3,9.39,3.1300000000000003
41,83,21,8,22.94,2.8675
41,83,22,3,8.43,2.81
41,83,23,6,14.29,2.3816666666666664
41,83,24,11,25.13,2.2845454545454547
41,83,25,13,28.68,2.206153846153846
41,83,26,11,22.02,2.001818181818182
41,83,27,15,28.2,1.88
41,83,28,8,15.02,1.8775
41,83,29,13,21.99,1.6915384615384614
